Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Car_Age,Luxury_Brand,Kilometers_Per_Year,Power_Per_CC
Eldoret,2008,150000,Diesel,Manual,Second,28.4,1248.0,74.0,5.0,399600.0,Maruti,Swift Ddis Vdi,18,0,8333.333333333334,0.05929487179487179
Kisumu,2016,19000,Petrol,Manual,First,20.63,1198.0,67.0,5.0,442520.0,Datsun,Go T Option,10,0,1900.0,0.055926544240400666
Mombasa,2011,37442,Petrol,Manual,First,18.5,1197.0,80.0,5.0,503200.0,Hyundai,I20 1.2 Magna,15,0,2496.133333333333,0.06683375104427736
Naivasha,2016,63111,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,4558400.0,Bmw,5 Series 2013-2017 520D Luxury Line,10,0,6311.1,0.09523809523809523
Nairobi,2012,88000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,865800.0,Maruti,Ertiga Zdi,14,0,6285.714285714285,0.07115384615384615
Nyeri,2014,42355,Petrol,Manual,First,18.9,1197.0,82.0,5.0,592000.0,Hyundai,Grand I10 Magna,12,0,3529.5833333333335,0.06850459482038429
Naivasha,2011,75871,Petrol,Automatic,First,9.43,2996.0,254.0,5.0,2089760.0,Bmw,3 Series 330I,15,0,5058.066666666667,0.08477970627503338
Nairobi,2011,65000,Diesel,Manual,First,17.9,1998.0,163.7,5.0,673400.0,Chevrolet,Cruze Ltz,15,0,4333.333333333333,0.08193193193193192
Eldoret,2015,69000,Diesel,Automatic,First,0.0,2987.0,165.0,5.0,5624000.0,Mercedes-Benz,M-Class Ml 350 4Matic,11,1,6272.727272727273,0.055239370605959154
Nyeri,2011,79232,Diesel,Manual,First,21.1,1248.0,73.9,5.0,429200.0,Maruti,Ritz Ldi,15,0,5282.133333333333,0.059214743589743594
Eldoret,2007,220000,Petrol,Automatic,Second,11.74,1796.0,186.0,5.0,888000.0,Mercedes-Benz,New C-Class C 200 Kompressor Elegance At,19,1,11578.947368421053,0.10356347438752785
Mombasa,2016,28470,Petrol,Manual,First,18.6,1197.0,81.83,5.0,1028600.0,Hyundai,I20 1.2 Magna Executive,10,0,2847.0,0.06836257309941521
Kisumu,2014,9759,Petrol,Manual,First,20.3,998.0,68.05,5.0,407000.0,Hyundai,Eon 1.0 Kappa Magna Plus Optional,12,0,813.25,0.06818637274549098
Eldoret,2014,75216,Diesel,Manual,First,22.9,1248.0,74.0,5.0,754799.9999999999,Maruti,Swift Vdi,12,0,6268.0,0.05929487179487179
Mombasa,2017,8000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,999000.0,Hyundai,I20 Sportz 1.2,9,0,888.8888888888889,0.06836257309941521
Nairobi,2014,59451,Petrol,Manual,First,18.5,1197.0,85.8,5.0,546120.0,Maruti,Ritz Zxi,12,0,4954.25,0.07167919799498747
Kisumu,2013,53996,Diesel,Manual,First,22.9,1248.0,74.0,5.0,806600.0,Maruti,Swift Vdi,13,0,4153.538461538462,0.05929487179487179
Mombasa,2018,15135,Petrol,Manual,First,17.5,1199.0,88.7,5.0,1374919.9999999998,Honda,Wrv I-Vtec Vx,8,0,1891.875,0.07397831526271893
Mombasa,2015,53000,Petrol,Automatic,Second,16.9,1197.0,81.86,5.0,592000.0,Hyundai,Xcent 1.2 Kappa At S Option,11,0,4818.181818181818,0.0683876357560568
Kisumu,2013,40000,Petrol,Manual,First,18.0,1198.0,86.7,5.0,429200.0,Honda,Amaze E I-Vtech,13,0,3076.923076923077,0.07237061769616027
Eldoret,2013,21107,Petrol,Manual,First,17.1,1591.0,121.3,5.0,777000.0,Hyundai,Verna 1.6 Sx Vtvt (O),13,0,1623.6153846153845,0.07624135763670647
Nairobi,2014,56000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,851000.0,Honda,City V Mt,12,0,4666.666666666667,0.07768871075484302
Naivasha,2017,19623,Petrol,Manual,First,15.29,1591.0,121.3,5.0,1941760.0,Hyundai,Creta 1.6 Sx Plus Dual Tone Petrol,9,0,2180.3333333333335,0.07624135763670647
Mombasa,2014,70963,Diesel,Manual,First,15.1,2179.0,140.0,7.0,1158840.0,Mahindra,Xuv500 W8 2Wd,12,0,5913.583333333333,0.06424965580541533
Nairobi,2013,25755,Cng,Manual,First,26.6,998.0,58.16,5.0,466200.0,Maruti,Wagon R Lxi Cng,13,0,1981.1538461538462,0.05827655310621242
Nairobi,2013,51450,Diesel,Manual,First,12.8,2494.0,102.0,7.0,1539200.0,Toyota,Innova 2.5 V Diesel 7-Seater,13,0,3957.6923076923076,0.0408981555733761
Eldoret,2012,75000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,643799.9999999999,Maruti,Swift Vdi,14,0,5357.142857142857,0.05929487179487179
Naivasha,2017,37832,Petrol,Automatic,First,22.5,998.0,67.0,5.0,774040.0000000001,Maruti,Wagon R Vxi Amt,9,0,4203.555555555556,0.06713426853707415
Naivasha,2016,43041,Petrol,Manual,First,18.9,1197.0,81.86,5.0,889480.0,Hyundai,Grand I10 1.2 Kappa Asta,10,0,4304.1,0.0683876357560568
Kisumu,2014,97236,Diesel,Manual,First,25.8,1498.0,98.6,5.0,651200.0000000001,Honda,Amaze Vx I-Dtec,12,0,8103.0,0.06582109479305741
Mombasa,2010,83000,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,1887000.0,Bmw,3 Series 320D Highline,16,0,5187.5,0.09072681704260652
Nairobi,2011,65000,Petrol,Manual,First,15.6,1196.0,70.0,5.0,355200.0,Ford,Figo Petrol Titanium,15,0,4333.333333333333,0.05852842809364549
Mombasa,2018,46007,Petrol,Manual,First,17.0,1198.0,73.75,5.0,845080.0,Volkswagen,Ameo 1.2 Mpi Trendline,8,0,5750.875,0.061560934891485806
Mombasa,2015,65925,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,812520.0,Ford,Ecosport 1.5 Dv5 Mt Trend,11,0,5993.181818181818,0.05997329773030708
Eldoret,2004,73500,Petrol,Manual,Second,13.0,1343.0,90.0,5.0,192400.0,Honda,City 1.3 Exi,22,0,3340.909090909091,0.06701414743112435
Kisumu,2014,55000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1258000.0,Mahindra,Xuv500 W6 2Wd,12,0,4583.333333333333,0.06424965580541533
Nairobi,2012,115000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,1922520.0,Toyota,Fortuner 4X2 Manual,14,0,8214.285714285714,0.05650570087189805
Kisumu,2017,31184,Petrol,Manual,First,18.9,1197.0,81.86,5.0,740000.0,Hyundai,Grand I10 1.2 Kappa Magna,9,0,3464.8888888888887,0.0683876357560568
Eldoret,2017,41747,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,1332000.0,Maruti,Dzire Amt Zdi Plus,9,0,4638.555555555556,0.05909455128205128
Mombasa,2016,38143,Diesel,Manual,First,22.9,1248.0,74.0,5.0,772560.0,Maruti,Swift Vdi,10,0,3814.3,0.05929487179487179
Eldoret,2012,19030,Petrol,Manual,First,16.47,1198.0,73.9,5.0,562400.0,Volkswagen,Polo Petrol Highline 1.2L,14,0,1359.2857142857142,0.06168614357262104
Naivasha,2019,20877,Petrol,Manual,First,18.16,1197.0,78.9,5.0,1075960.0,Toyota,Etios Liva 1.2 Vx Dual Tone,7,0,2982.4285714285716,0.06591478696741855
Nairobi,2016,23555,Petrol,Manual,First,22.0,1197.0,81.8,5.0,754799.9999999999,Maruti,Swift Vxi,10,0,2355.5,0.0683375104427736
Nakuru,2013,29000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,4292000.0,Mercedes-Benz,E-Class 2009-2013 E250 Cdi Elegance,13,1,2230.769230769231,0.09472701819878675
Eldoret,2013,61000,Petrol,Manual,First,18.9,998.0,67.1,5.0,429200.0,Maruti,Wagon R Vxi,13,0,4692.307692307692,0.06723446893787574
Mombasa,2012,4187,Petrol,Manual,First,26.0,624.0,35.0,4.0,204240.0,Tata,Nano Lx Bsiv,14,0,299.07142857142856,0.05608974358974359
Nakuru,2011,46000,Petrol,Manual,First,13.4,1798.0,157.8,5.0,814000.0,Skoda,Laura 1.8 Tsi Ambiente,15,0,3066.6666666666665,0.08776418242491658
Nairobi,2016,28000,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,1073000.0,Volkswagen,Polo Gt Tsi,10,0,2800.0,0.08646616541353383
Naivasha,2014,83558,Diesel,Manual,First,22.32,1582.0,126.32,5.0,1033040.0,Hyundai,Verna 1.6 Sx,12,0,6963.166666666667,0.07984829329962073
Kisumu,2017,40000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,777000.0,Tata,Bolt Quadrajet Xe,9,0,4444.444444444444,0.05929487179487179
Kisumu,2013,36000,Petrol,Manual,First,21.1,814.0,55.2,5.0,288600.0,Hyundai,Eon D Lite Plus,13,0,2769.230769230769,0.06781326781326781
Nakuru,2014,21000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,3626000.0,Audi,A4 2.0 Tdi 177 Bhp Premium Plus,12,1,1750.0,0.08858231707317074
Mombasa,2013,62162,Diesel,Manual,First,12.99,2494.0,100.0,7.0,1229880.0,Toyota,Innova 2.5 Gx (Diesel) 7 Seater,13,0,4781.692307692308,0.040096230954290296
Kisumu,2012,83000,Diesel,Automatic,First,11.74,2987.0,254.8,5.0,5328000.0,Mercedes-Benz,M-Class Ml 350 Cdi,14,1,5928.571428571428,0.08530297957817208
Eldoret,2015,58000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,814000.0,Hyundai,Xcent 1.1 Crdi S,11,0,5272.727272727273,0.06339285714285714
Mombasa,2011,62332,Petrol,Automatic,First,11.7,2354.0,177.6,5.0,871720.0,Honda,Accord 2.4 At,15,0,4155.466666666666,0.07544604927782497
Mombasa,2016,50867,Diesel,Manual,First,20.34,1498.0,103.2,5.0,1176600.0,Volkswagen,Vento 1.5 Tdi Highline,10,0,5086.7,0.06889185580774367
Nairobi,2010,73000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,407000.0,Hyundai,I20 Sportz Petrol,16,0,4562.5,0.06683375104427736
Nyeri,2012,98008,Diesel,Manual,First,22.7,1582.0,126.24,5.0,925000.0,Hyundai,Elantra Crdi Sx,14,0,7000.571428571428,0.07979772439949431
Kisumu,2015,36000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,732600.0,Ford,Figo Diesel Titanium,11,0,3272.7272727272725,0.04864188706218728
Mombasa,2019,27339,Petrol,Manual,First,18.6,1197.0,81.83,5.0,927960.0,Hyundai,I20 1.2 Magna Executive,7,0,3905.5714285714284,0.06836257309941521
Kisumu,2017,25000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,1280200.0,Hyundai,Verna 1.6 Crdi Sx,9,0,2777.777777777778,0.0797724399494311
Kisumu,2014,37000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,518000.0,Hyundai,Grand I10 Asta,12,0,3083.3333333333335,0.06850459482038429
Kisumu,2015,56000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,5180000.0,Audi,Q5 2.0 Tdi,11,1,5090.909090909091,0.08856707317073172
Kisumu,2015,27000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,658600.0,Maruti,Swift Dzire Zxi,11,0,2454.5454545454545,0.06610169491525424
Kisumu,2012,37000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,392200.0,Hyundai,I20 Magna,14,0,2642.8571428571427,0.06683375104427736
Kisumu,2017,10500,Diesel,Manual,First,25.32,1198.0,77.0,5.0,695600.0,Mahindra,Kuv 100 Mfalcon D75 K4 Plus 5Str,9,0,1166.6666666666667,0.0642737896494157
Thika,2014,49000,Diesel,Automatic,First,18.23,1582.0,126.2,5.0,1317200.0,Hyundai,Elantra 1.6 Sx Option At,12,0,4083.3333333333335,0.0797724399494311
Nairobi,2017,7000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,2582600.0,Jeep,Compass 2.0 Limited Option Black,9,0,777.7777777777778,0.0869120654396728
Naivasha,2017,71256,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1417840.0,Maruti,Vitara Brezza Vdi Option,9,0,7917.333333333333,0.07091346153846154
Mombasa,2012,83184,Petrol,Manual,First,14.28,1798.0,138.03,5.0,920560.0,Toyota,Corolla Altis 1.8 Gl,14,0,5941.714285714285,0.0767686318131257
Kisumu,2013,87284,Diesel,Manual,First,15.1,2179.0,140.0,7.0,1154400.0,Mahindra,Xuv500 W8 2Wd,13,0,6714.153846153846,0.06424965580541533
Nairobi,2016,7000,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,4107000.0,Bmw,X1 Xdrive 20D Xline,10,0,700.0,0.09523809523809523
Eldoret,2015,29000,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,1036000.0,Hyundai,I20 Magna 1.4 Crdi,11,0,2636.3636363636365,0.06356017191977077
Naivasha,2017,33552,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,9600760.0,Mercedes-Benz,Gle 350D,9,1,3728.0,0.08529963173752929
Nakuru,2013,64000,Diesel,Manual,Second,17.3,1998.0,163.7,5.0,962000.0,Chevrolet,Cruze Ltz,13,0,4923.076923076923,0.08193193193193192
Nyeri,2011,82000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,399600.0,Hyundai,I20 1.2 Magna,15,0,5466.666666666667,0.06683375104427736
Nairobi,2012,70000,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,370000.0,Honda,Brio S Mt,14,0,5000.0,0.07245409015025041
Kisumu,2013,166194,Diesel,Manual,First,19.3,1461.0,84.8,7.0,577200.0,Nissan,Evalia 2013 Xl,13,0,12784.153846153846,0.05804243668720054
Nairobi,2015,58000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,584600.0,Volkswagen,Polo Petrol Trendline 1.2L,11,0,5272.727272727273,0.06168614357262104
Mombasa,2010,77000,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,310800.0,Hyundai,I10 Sportz 1.2,16,0,4812.5,0.06591478696741855
Eldoret,2009,73204,Diesel,Automatic,Third,18.1,1991.0,147.9,4.0,518000.0,Chevrolet,Cruze Ltz At,17,0,4306.117647058823,0.07428427925665496
Kisumu,2007,70000,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,296000.0,Hyundai,I10 Era,19,0,3684.2105263157896,0.06266114180478821
Nairobi,2014,79870,Diesel,Manual,First,20.77,1248.0,88.76,7.0,791800.0,Maruti,Ertiga Vdi,12,0,6655.833333333333,0.07112179487179487
Nairobi,2013,90000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,562400.0,Honda,Amaze S I-Dtech,13,0,6923.076923076923,0.06582109479305741
Nairobi,2016,17000,Petrol,Automatic,First,15.5,1595.0,122.0,5.0,2553000.0,Mercedes-Benz,A Class A180 Sport,10,1,1700.0,0.07648902821316614
Mombasa,2018,46493,Petrol,Manual,First,18.9,1197.0,81.86,5.0,818440.0,Hyundai,Grand I10 1.2 Kappa Magna,8,0,5811.625,0.0683876357560568
Eldoret,2009,68000,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,288600.0,Hyundai,I10 Sportz 1.2,17,0,4000.0,0.06591478696741855
Kisumu,2017,2000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,1213599.9999999998,Maruti,Swift Ddis Zdi Plus,9,0,222.22222222222223,0.05929487179487179
Eldoret,1999,140000,Petrol,Manual,First,13.0,1343.0,90.0,5.0,133200.0,Honda,City 1.3 Exi,27,0,5185.185185185185,0.06701414743112435
Eldoret,2013,255000,Diesel,Manual,Third,12.99,2494.0,100.6,7.0,962000.0,Toyota,Innova 2.5 Gx (Diesel) 7 Seater,13,0,19615.384615384617,0.04033680834001604
Naivasha,2014,45535,Diesel,Automatic,First,23.8,1998.0,112.0,5.0,2872680.0,Mini,Cooper Countryman D High,12,0,3794.5833333333335,0.056056056056056056
Naivasha,2016,39228,Petrol,Manual,First,15.7,1368.0,112.4,5.0,973840.0,Fiat,Linea T-Jet Active,10,0,3922.8,0.08216374269005848
Nairobi,2011,57000,Petrol,Manual,Second,14.49,1399.0,92.7,5.0,310800.0,Chevrolet,Aveo 1.4 Lt,15,0,3800.0,0.06626161543959971
Mombasa,2008,85445,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,296000.0,Hyundai,I10 Era 1.1,18,0,4746.944444444444,0.06266114180478821
Nairobi,2015,54000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,547600.0,Hyundai,Xcent 1.1 Crdi Base,11,0,4909.090909090909,0.06339285714285714
Nairobi,2014,53000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,562400.0,Maruti,Celerio Vxi At,12,0,4416.666666666667,0.06717434869739479
Nyeri,2014,60000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,481000.0,Hyundai,I10 Sportz,12,0,5000.0,0.06591478696741855
Naivasha,2015,65668,Diesel,Manual,First,19.87,1461.0,83.8,5.0,818440.0,Renault,Duster 85Ps Diesel Rxl,11,0,5969.818181818182,0.05735797399041752
Thika,2011,100000,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,1613200.0,Bmw,3 Series 320D,15,0,6666.666666666667,0.09523809523809523
Kisumu,2018,1800,Petrol,Manual,First,18.9,1197.0,82.0,5.0,754799.9999999999,Hyundai,Grand I10 Sportz,8,0,225.0,0.06850459482038429
Kisumu,2007,96000,Petrol,Manual,Second,0.0,999.0,97.7,5.0,325600.00000000006,Hyundai,Santro Dx,19,0,5052.631578947368,0.0977977977977978
Eldoret,2009,44200,Petrol,Manual,Second,18.0,995.0,62.0,5.0,236800.0,Chevrolet,Spark 1.0 Ls,17,0,2600.0,0.062311557788944726
Thika,2018,14000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,1665000.0,Honda,City I Vtec Vx Option,8,0,1750.0,0.0783567134268537
Mombasa,2013,720000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,873200.0,Volkswagen,Vento Diesel Highline,13,0,55384.61538461538,0.06483103879849812
Nairobi,2012,73000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,2131200.0,Toyota,Fortuner 4X2 4 Speed At,14,0,5214.285714285715,0.05667337357478203
Nairobi,2011,68000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,532800.0,Honda,City 1.5 S Mt,15,0,4533.333333333333,0.0788243152972612
Nyeri,2017,19543,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,5994000.0,Bmw,5 Series 2013-2017 520D Luxury Line,9,0,2171.4444444444443,0.09523809523809523
Nakuru,2014,38000,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,5764600.000000001,Audi,Q5 30 Tdi Quattro Premium Plus,12,1,3166.6666666666665,0.08856707317073172
Nairobi,2014,32805,Diesel,Manual,First,23.2,1248.0,73.94,5.0,532800.0,Maruti,Ritz Ldi,12,0,2733.75,0.05924679487179487
Mombasa,2016,44782,Diesel,Automatic,First,21.21,1498.0,103.2,5.0,1053760.0,Volkswagen,Vento 1.5 Tdi Highline At,10,0,4478.2,0.06889185580774367
Mombasa,2016,55700,Diesel,Manual,First,26.0,1498.0,98.6,5.0,1112960.0,Honda,City I Dtec Sv,10,0,5570.0,0.06582109479305741
Nairobi,2012,60000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,1531800.0,Audi,A4 New 2.0 Tdi Multitronic,14,1,4285.714285714285,0.07154471544715447
Kisumu,2014,56000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,1036000.0,Skoda,Rapid 1.6 Mpi Elegance,12,0,4666.666666666667,0.06478097622027534
Nairobi,2011,60000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,1605800.0,Toyota,Fortuner 3.0 Diesel,15,0,4000.0,0.05734406438631791
Nairobi,2010,78563,Diesel,Manual,First,16.52,1991.0,123.7,5.0,347800.0,Chevrolet,Optra Magnum 2.0 Lt Bs3,16,0,4910.1875,0.062129583124058266
Nairobi,2014,34669,Petrol,Manual,First,15.1,1196.0,73.0,7.0,429200.0,Maruti,Eeco 7 Seater Standard,12,0,2889.0833333333335,0.061036789297658864
Nairobi,2017,17000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,1132200.0,Maruti,Ciaz Zxi,9,0,1888.888888888889,0.0663510560815732
Nairobi,2016,66000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,947200.0,Maruti,Ciaz Vdi Plus Shvs,10,0,6600.0,0.07091346153846154
Eldoret,2014,102418,Diesel,Manual,First,12.99,2494.0,100.6,7.0,1494800.0,Toyota,Innova 2.5 Le 2014 Diesel 7 Seater,12,0,8534.833333333334,0.04033680834001604
Kisumu,2014,48800,Petrol,Manual,First,19.1,1197.0,85.8,5.0,629000.0,Maruti,Swift Dzire Vxi,12,0,4066.6666666666665,0.07167919799498747
Mombasa,2019,10601,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,2908199.9999999995,Toyota,Innova Crysta 2.8 Gx At,7,0,1514.4285714285713,0.062250453720508164
Eldoret,2017,8200,Diesel,Manual,First,25.0,1396.0,69.0,5.0,651200.0000000001,Tata,Indica V2 Elx,9,0,911.1111111111111,0.0494269340974212
Nyeri,2012,100000,Petrol,Manual,First,18.5,1197.0,82.85,5.0,481000.0,Hyundai,I20 Magna,14,0,7142.857142857143,0.06921470342522974
Eldoret,2012,78000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,414400.0,Ford,Fiesta 1.4 Duratorq Zxi,14,0,5571.428571428572,0.04860614724803431
Kisumu,2015,50000,Diesel,Manual,First,18.2,1248.0,73.74,8.0,636400.0,Chevrolet,Enjoy 1.3 Tcdi Ls 8,11,0,4545.454545454545,0.059086538461538454
Mombasa,2006,89327,Diesel,Manual,Third,17.8,1399.0,68.0,5.0,229400.0,Ford,Fiesta 1.4 Duratorq Exi,20,0,4466.35,0.04860614724803431
Mombasa,2007,98000,Petrol,Manual,Second,10.8,2354.0,152.0,5.0,695600.0,Honda,Cr-V 2.4 Mt,19,0,5157.894736842105,0.06457094307561598
Mombasa,2017,24700,Petrol,Manual,First,18.7,1199.0,88.7,5.0,1046360.0,Honda,Jazz 1.2 Vx I Vtec,9,0,2744.4444444444443,0.07397831526271893
Nairobi,2018,6000,Diesel,Automatic,First,11.0,2987.0,258.0,7.0,11692000.0,Mercedes-Benz,Gls 350D Grand Edition,8,1,750.0,0.08637428858386341
Nairobi,2018,9434,Petrol,Manual,First,18.9,1197.0,81.86,5.0,851000.0,Hyundai,Grand I10 1.2 Kappa Sportz,8,0,1179.25,0.0683876357560568
Nairobi,2012,29000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,481000.0,Maruti,Ritz Vxi,14,0,2071.4285714285716,0.07167919799498747
Naivasha,2017,22440,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,1315720.0,Volkswagen,Ameo 1.5 Tdi Highline At,9,0,2493.3333333333335,0.07242656875834447
Nairobi,2015,73070,Petrol,Manual,First,17.4,1497.0,117.3,5.0,873200.0,Honda,City I Vtec Sv,11,0,6642.727272727273,0.0783567134268537
Kisumu,2016,21771,Petrol,Manual,First,18.7,1199.0,88.7,5.0,732600.0,Honda,Jazz 1.2 S I Vtec,10,0,2177.1,0.07397831526271893
Nairobi,2014,62000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,555000.0,Maruti,Swift Ldi Bsiv,12,0,5166.666666666667,0.06009615384615385
Mombasa,2017,37024,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,1623560.0,Hyundai,Creta 1.6 Crdi At Sx Plus,9,0,4113.777777777777,0.0797724399494311
Mombasa,2014,60336,Diesel,Automatic,Second,14.4,2967.0,241.4,5.0,3691120.0,Audi,A7 2011-2015 3.0 Tdi Quattro,12,1,5028.0,0.08136164475901585
Kisumu,2014,26008,Petrol,Manual,First,21.1,814.0,55.2,5.0,291560.0,Hyundai,Eon D Lite Plus,12,0,2167.3333333333335,0.06781326781326781
Nyeri,2010,90000,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,207200.0,Ford,Figo Diesel Exi,16,0,5625.0,0.04860614724803431
Naivasha,2018,35569,Petrol,Manual,First,17.0,1198.0,73.75,5.0,1075960.0,Volkswagen,Ameo 1.2 Mpi Highline,8,0,4446.125,0.061560934891485806
Kisumu,2013,40000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,592000.0,Renault,Scala Diesel Rxl,13,0,3076.923076923077,0.05804243668720054
Kisumu,2015,45000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,703000.0,Honda,Jazz 1.2 V I Vtec,11,0,4090.909090909091,0.07397831526271893
Nairobi,2015,42000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,754799.9999999999,Hyundai,I20 1.2 Sportz,11,0,3818.181818181818,0.06683375104427736
Naivasha,2012,46913,Diesel,Automatic,First,14.94,2967.0,241.4,5.0,2384280.0,Audi,A4 3.0 Tdi Quattro Premium,14,1,3350.9285714285716,0.08136164475901585
Nairobi,2014,62000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,1561400.0,Mahindra,Ssangyong Rexton Rx7,12,0,5166.666666666667,0.06824925816023739
Thika,2017,15000,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,4440000.0,Toyota,Fortuner 2.8 2Wd At,9,0,1666.6666666666667,0.0633393829401089
Kisumu,2002,69000,Diesel,Manual,First,18.7,1896.0,66.0,5.0,236800.0,Skoda,Octavia Classic 1.9 Tdi Mt,24,0,2875.0,0.03481012658227848
Kisumu,2012,41367,Diesel,Automatic,First,15.8,2148.0,170.0,5.0,2736519.9999999995,Mercedes-Benz,New C-Class 250 Cdi Classic,14,1,2954.785714285714,0.07914338919925512
Mombasa,2018,15982,Petrol,Manual,First,20.73,1373.0,91.1,5.0,1474080.0000000002,Maruti,Ciaz 1.4 Zeta,8,0,1997.75,0.0663510560815732
Kisumu,2013,99595,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,703000.0,Maruti,Swift Zdi,13,0,7661.153846153846,0.05929487179487179
Nakuru,2002,63000,Diesel,Manual,Third,13.1,2446.0,75.0,10.0,540200.0,Toyota,Qualis Fs B3,24,0,2625.0,0.030662305805396566
Nairobi,2012,49000,Diesel,Automatic,Second,16.73,2495.0,218.0,5.0,2294000.0,Bmw,5 Series 2007-2010 525D Sedan,14,0,3500.0,0.087374749498998
Mombasa,2013,48272,Diesel,Manual,First,10.5,2835.0,116.9,6.0,1749360.0,Mitsubishi,Pajero 2.8 Sfx Bsiii Dual Tone,13,0,3713.230769230769,0.04123456790123457
Nairobi,2008,63000,Petrol,Manual,First,13.4,1794.0,125.0,5.0,303399.99999999994,Toyota,Corolla H2,18,0,3500.0,0.06967670011148272
Thika,2016,77000,Cng,Manual,First,26.6,998.0,58.16,5.0,488400.0,Maruti,Wagon R Lxi Cng,10,0,7700.0,0.05827655310621242
Nairobi,2013,11734,Petrol,Manual,First,16.8,796.0,34.2,8.0,333000.0,Maruti,Omni E Mpi Std Bs Iv,13,0,902.6153846153846,0.04296482412060302
Mombasa,2014,62012,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,2977760.0,Audi,A6 2011-2015 2.0 Tdi,12,1,5167.666666666667,0.08858231707317074
Mombasa,2017,46000,Cng,Manual,First,25.0,1197.0,81.86,5.0,732600.0,Hyundai,Xcent 1.2 Kappa S Option Cng,9,0,5111.111111111111,0.0683876357560568
Naivasha,2016,45449,Diesel,Manual,First,27.3,1498.0,98.6,5.0,1107040.0,Honda,Jazz 1.5 S I Dtec,10,0,4544.9,0.06582109479305741
Nairobi,2004,85000,Petrol,Automatic,Second,10.5,1796.0,157.7,5.0,814000.0,Mercedes-Benz,E-Class 200 Kompressor Elegance,22,1,3863.6363636363635,0.08780623608017817
Nyeri,2005,88000,Petrol,Manual,Second,13.0,1493.0,100.0,5.0,251600.0,Honda,City 1.5 Exi,21,0,4190.476190476191,0.06697923643670463
